1838,the milton-park story: a battle for low-rent housing,how a montreal community took on a corporate land developer and created one of the largest housing co-operatives in canadian history.,journalism,2000,CAD,31,Tuesday,July,2001,48,1,1,successful
1839,firsthand weather fundraiser,our goal is to raise $500 to cover the cost of creating a mobile app in order to provide accurate forecasts to more people.,journalism/web,500,USD,7,Saturday,June,690,41,1,0,successful
1840,dangerous conversation with scott ledger,radio personality scott ledger and various guest hosts discussing a wide ranging variety of topics. compelling radio with great guests.,journalism,10000,USD,45,Saturday,June,10039,112,1,0,successful
1841,on the borders of war,young syrians fight for freedom from afar - a three-part reporting series for the seattle globalist.,journalism,1798,USD,17,Friday,June,1837,32,1,0,successful
1842,"abakus, a new cannabis magazine","abakus is the new guide to aspen, colorado. the debut issue is devoted to dr. hunter s. thompson.",journalism/print,5000,USD,30,Thursday,June,6474,36,1,0,successful
1843,laatste kans op interview met striplegende stan lee,"striplegende stan lee (91) komt naar europa. dit is mijn laatste kans om de (mede)bedenker van spider-man, hulk en x-men te spreken.",journalism,300,EUR,15,Tuesday,June,331,10,1,0,successful
1844,as maine went,"get the book early and help kickstart the marketing campaign for as maine went, the story of maine under gov. paul lepage.",journalism/print,4000,USD,23,Tuesday,June,11171,319,1,0,successful
1845,a global trek to engage with the major stories of our time.,journalist and national geographic fellow paul salopek is retracing the defining journey of our species on the out of eden walk.,journalism,25000,USD,30,Tuesday,June,30354,458,1,1,successful
1846,refreshed,"refreshed is a podcast for those bold enough to radically rethink how we teach, learn and achieve.",journalism/audio,350,USD,7,Monday,June,544,31,1,0,successful
1847,fiera magazine,discovering new talent at the world's design fairs,journalism/print,14000,GBP,23,Sunday,June,16332,300,1,0,successful
1848,decentralised individual controlled personal data sharing,"a decentralised model enabling individual to control their data shared with other parties. self monetisation, transparency and control.",technology/software,73000,GBP,30,Tuesday,December,1,1,0,0,failed
1849,zero emission fuel cell wrangler,a zero emission jeep wrangler warhawk.,technology/software,30000,USD,30,Monday,November,127,6,0,0,failed
1850,customizable and transparent charity app,i want to create the most transparent and customizable charity platform. while using automation to decrease costs as much as possible.,technology/software,100000,CAD,30,Thursday,November,6,2,0,0,failed
1851,reliefy - medical help for people,project will be based on medical help for people,technology/software,250000,EUR,45,Thursday,November,101,2,0,0,failed
1852,iv — interactive video for your website,"iv is a wordpress plugin to add buttons, email inputs, actions and time-based comments to your videos (both native or youtube).",technology/software,5200,CHF,30,Thursday,November,61,2,0,0,failed
1853,easyvcs,the clever solution to manage and secure your single file projects,technology/software,1500,CHF,29,Thursday,November,51,6,0,0,failed
1854,"zensmith - the ""life operating system""",welcome to the natural way of working!,technology/software,57000,CAD,60,Wednesday,November,67,4,0,0,failed
1855,moonlyte software,i will be creating software that helps my community generate additional income on their schedule.,technology/software,25000,USD,60,Monday,November,76,4,0,0,failed
1856,mishmesh - cell phone service reinvented,mishmesh is professional grade software that takes advantage of inherent cellular infrastructure.,technology/software,50000,USD,30,Thursday,November,51,2,0,0,failed
1857,apogee,strategic planning and budgeting software for higher education and governmental entities,technology/software,150000,USD,60,Wednesday,November,2,2,0,0,failed
1858,betteratlife,"mathematical psychology software framework and website to be precise about the relationship between doing, feeling and thinking.",technology/software,75000,USD,15,Wednesday,November,26,2,0,0,failed
1859,townchat: dealing with social media harassment,social media app to deal with social media harassment and to provide connectivity to those who are without internet.,technology/software,10000,CAD,60,Tuesday,November,1,1,0,0,failed
1860,legendary (canceled),"a surreal murder mystery about legendary drag performer dorian corey (star of critically acclaimed documentary ""paris is burning"")",theater/plays,30000,USD,30,Monday,April,534,3,0,0,failed
1861,healing after the tragedy: a one woman show (canceled),"inspiring, true story about gun violence awareness, & a woman healing through faith in christ and self-reflective performance art.",theater/plays,1000,USD,60,Tuesday,April,1,1,0,0,failed
1862,timon of athens (canceled),"shakespeare and middleton's rarely seen tragicomedy about money and hate, presented in light of the present political crisis.",theater/plays,2000,USD,33,Tuesday,April,1,1,0,0,failed
1863,tcp presents scab! (canceled),"off-off broadway production of ""scab"" by sheila callaghan",theater/plays,7000,USD,59,Wednesday,March,746,11,0,0,failed
1864,'speech and debate' (canceled),a found space production of 'speech and debate' by stephen karam.,theater/plays,2500,USD,59,Friday,March,0,0,0,0,failed
1865,#roughhousedream (canceled),a day of r&d and play to kickstart a brand new project that aims to produce a midsummer night's dream like you've never seen before!,theater/plays,1200,GBP,30,Saturday,November,176,7,0,0,failed
1866,the intervention (canceled),"i'm working on a play/script that i wrote called, the intervention. it's about a young teenage girl who suffers from drug addiction.",theater/plays,20000,USD,60,Wednesday,June,0,0,0,0,failed
1867,pizza and whine (canceled),a heart wrenching loss reunites four cousins to share one crazy night forcing walls to come down… over a little pizza and whine.,theater/plays,5000,USD,18,Tuesday,May,0,0,0,0,failed
1868,macbeth - @nyshakesco. presents it's inaugural production (canceled),we tell shakespeare's greatest stories simply and cheaply without compromising on production quality.,theater/plays,3500,USD,21,Sunday,April,675,4,0,0,failed
1869,bajo tierra teatro (canceled),"bajo tierra, versión escénica creada por el colectivo desde los huesos de la obra escrita por david olguín.",theater/plays,50000,MXN,35,Tuesday,January,6200,8,0,0,failed
1870,loh productions: building a company for exciting work! (canceled),life on hold are a young theatre troupe looking to branch out on our own. two successful years with outside support; now is our time!,theater/plays,6000,AUD,45,Saturday,January,55,3,0,0,failed
1871,oasis.nytheatregroup/pieces of a playwright ii (canceled),"pieces of a playwright ii is a theatre production which will open on march 14, 2017 featuring an exciting new playwright.",theater/plays,2000,USD,29,Thursday,December,50,1,0,0,failed
1872,"""i am enough"" & so are you // heather mae is back.","every day we are told we aren't “good enough”, so why don't we change the definition of ""good enough""?",music/pop,15000,USD,30,Tuesday,December,18062,307,1,1,successful
1873,dandelion wine - tara vaughan's debut full length album,i'm so excited to share my new album with you. please help me put this piano pop daydream on vinyl!,music/pop,5000,USD,30,Friday,November,5672,95,1,0,successful
1874,victor grant ep campaign,"after years of singing other people's songs, it's time to bring you original content straight from the heart!",music/pop,2500,USD,30,Friday,November,2500,20,1,0,successful
1875,patagonia - a new full-length album from sheridan fox,"help sheridan finish manufacturing his new album so he can send it to you.  yeah, you!
@thesheridanfox #patagoniaalbum ksr staff pick!",music/pop,3500,USD,33,Tuesday,November,5577,115,1,1,successful
1876,the nor'easters' 5th studio album,"the nor'easters, icca champs & ""sing it on"" staples, are taking the recording world by storm (pun intended). we just need your help!",music/pop,20000,USD,36,Monday,November,20466,226,1,0,successful
1877,jennifer paige makes new album: daydreamer,"the songs are written, the studio is set and i'm ready to drive - now all i need is you to join me for the ride.",music/pop,30000,USD,44,Monday,November,34311,379,1,1,successful
1878,"jonavi's new album, ""if i were""","my new album has been written, but we need your help!! pre-order the album here to get the single now + kickstarter exclusives!!",music/pop,7500,USD,30,Saturday,November,7730,183,1,0,successful
1879,truth bomb - new single from natty valencia,"this is not your 2015 pop music. support canadian artist natty valencia record her latest release, truth bomb",music/pop,3000,CAD,30,Monday,November,3223,57,1,0,successful
1880,"yo! sissy, berlin's first international queer music festival",support upcoming artists and be a part of berlin history! yo! sissy music festival is raising funds for the second edition.,music/pop,25000,EUR,34,Thursday,October,26593,619,1,1,successful
1881,christan pelly /// black heart /// debut album,"my debut full-length album is done, but i need your help releasing it into the world! be my record company!",music/pop,100,DKK,30,Thursday,October,2292,10,1,0,successful
1882,paro lp by brice randall bickford: pre-order plus,"paro, the new album by brice randall bickford. limited edition vinyl pressed at rti, plus digital downloads and other rewards.",music/pop,4000,USD,30,Thursday,October,4190,69,1,0,successful
1883,james keith debut solo album (nomad to nowhere) @ orb studio,after almost 2 years of hard work i'm finally finishing my album at orb studios owned by blue october's matt noveskey and  c.b. hudson.,music/pop,2500,USD,22,Monday,October,5003,39,1,0,successful
1884,sound of thunder (interactive roleplay experience),"s.o.t is an interactive web series were fans can donate money to effect the plot of a dnd style game, all donations go to charity.",film & video/comedy,100,USD,30,Wednesday,September,50,2,0,0,failed
1885,the godchildren reloaded,"what happens when fruit juice and candy runs the streets; little mobsters come out to play. ""the godfather"" meets ""the little rascals"".",film & video/comedy,200000,USD,40,Wednesday,September,10,1,0,0,failed
1886,dnt videos,we are graciously asking for funds to help us with buying cameras and other filming equipment to make better quality funny videos.,film & video/comedy,3000,USD,25,Monday,September,0,0,0,0,failed
1887,fishing a rednecks tale,comedy from fisherman for everyone.,film & video/comedy,7300,USD,54,Friday,September,0,0,0,0,failed
1888,untold stories outreach people helping people,the untold stories outreach mission is to show everyone that humanity is not dead and that all people matter and can use a helping hand,film & video/comedy,1500,USD,30,Friday,September,0,0,0,0,failed
1889,upshot - a silent short,a dark comedy about a depressed archer who regains his confidence through a street mugging.,film & video/comedy,4000,USD,25,Tuesday,September,30,2,0,0,failed
1890,destroying iphones,"as the title says, this is a project to destroy iphones in different ways, film it, then post the videos on youtube.",film & video/comedy,1200,USD,30,Monday,September,0,0,0,0,failed
1891,the monsters of schlock make tv,"real life 20x guinness world record breaking traveling freakshow, the monsters of schlock, create their own scripted comedy tv series!",film & video/comedy,25000,CAD,41,Monday,September,11259,97,0,0,failed
1892,jenn-trification,"when jennifer mason lands a job with the hipster venice internet giant, fuggle, she teaches them that it's hip to be square!",film & video/comedy,40000,USD,30,Thursday,September,11690,78,0,0,failed
1893,the lake effect - growing up slow in the windy city,a cold-hearted comedy intertwining three short stories of estranged brothers desperately trying to break into the chicago art world.,film & video/comedy,6000,USD,30,Thursday,September,1652,23,0,0,failed
1894,diu squad films,we're the diu squad. we do our best to produce comical videos and valuable content that create a positive influence for others.,film & video/comedy,2000,USD,15,Wednesday,September,0,0,0,0,failed
1895,docdaniel starting fund,docdaniel is *or will be?* a show about a space-time travelling video game and film reviewer. who fights the evils of badly made games.,film & video/comedy,10000,NZD,30,Monday,September,0,0,0,0,failed
1896,ichabod jones volume 1-2: a lovecraftian dark-fantasy comic,a lovecraftian dark fantasy horror-comedy inspired by h.p. lovecraft's dreamlands and cthulhu mythos but set in a christian apocalypse.,comics/graphic novels,17666,USD,30,Tuesday,September,20808,611,1,1,successful
1897,the hunchback of theological quadrant 19,some legends never die... they just go offline.,comics/graphic novels,1000,USD,30,Tuesday,September,2167,63,1,0,successful
1898,apex: cybernetic samurai owl issue two,mega man meets weapon x in this comic book adventure set in the high tech future of japan.,comics/graphic novels,2500,USD,24,Monday,August,3094,116,1,0,successful
1899,celestial summer: a graphic novel,an exploration of black love.,comics/graphic novels,14500,USD,38,Monday,August,15717,292,1,1,successful
1900,god hates a coward : a western noir graphic novel,"a moment to moment western about greed, oil, and overcoming doubt with one big surprise.",comics/graphic novels,3500,USD,30,Friday,August,3776,59,1,1,successful
1901,bloody perks,a 152-page tpb graphic novel,comics/graphic novels,7777,USD,31,Friday,August,8428,41,1,0,successful
1902,laura from the sacred land,a fantasy and intrigue graphic novel!,comics/graphic novels,82600,MXN,30,Thursday,August,127373,119,1,0,successful
1903,god puncher vol. 1 “tim finnly: wanted!”,a tpb of the comic god-puncher!,comics/graphic novels,3000,USD,30,Tuesday,August,7402,294,1,1,successful
1904,neon wasteland #2 -interactive animated comic book & ar app,"the augmented reality, cyberpunk comic of the future returns with a next gen ar app and new tie-in video game.",comics/graphic novels,5000,USD,30,Tuesday,August,18585,268,1,1,successful
1905,aster of pan: a post-apocalyptic graphic novel by merwan,"the hunger games meets dodge ball in this lushly painted, action-packed blockbuster with exclusive variant cover by peach momoko.",comics/graphic novels,10000,USD,23,Tuesday,August,70054,1689,1,1,successful
1906,crescent city monsters vol.1 - urban horror graphic novel,"stripped of his powers and now in a new body, sorcerer jonas atelus, continues his battle with the monsters of new orleans.",comics/graphic novels,10101,USD,23,Tuesday,August,31649,893,1,0,successful
1907,7string volume 3,"zach gains allies, enemies and power in the latest print volume of 7string",comics/graphic novels,1500,GBP,30,Tuesday,August,1676,81,1,0,successful
1908,novel generator,create your world with your own rules and generate a novel from it.,publishing/fiction,15,EUR,15,Monday,August,95,6,1,0,successful
1909,a world within worlds - cyo adventure,a world within worlds is a series of choose your own adventure books with a surrealist fantasy twist. mystery and adventure awaits!,publishing/fiction,660,GBP,30,Thursday,August,684,38,1,0,successful
1910,eliminate the impossible - sherlock holmes,volumes vii and viii bringing forty-eight more stories to the world's largest collection of new sherlock holmes stories.,publishing/fiction,500,GBP,32,Tuesday,August,6079,150,1,0,successful
1911,"""dimensional"" - novel by koa kathleen safe","novel about a 12 year old boy who learns about dimensional travel and, with the help of tesla, changes his life forever.",publishing/fiction,750,USD,19,Sunday,July,1021,14,1,0,successful
1912,summer in orcus,young adult fantasy novel by t. kingfisher about an 11 year old girl named summer sent to the world of orcus to find her heart's desire,publishing/fiction,6500,USD,31,Friday,July,30560,795,1,1,successful
1913,the last rhino war,completed manuscript of a novel about rhino poaching in africa now needs professional editing for publishing.,publishing/fiction,3000,USD,30,Thursday,July,3185,19,1,0,successful
1914,amazing tales of the wasted lands inaugural issue pre-sale!,artist dave dorman and author mike bawden bring you stories of action and adventure that re-define pulp magazines for the 21st century!,publishing/fiction,5000,USD,30,Thursday,July,6442,139,1,0,successful
1915,"great stories, well told","let's bring three books, full of great stories, to the world!",publishing/fiction,2994,USD,31,Wednesday,July,3228,44,1,0,successful
1916,victims: part 1,"after the end of civilized society, a group of orphans band together to survive the harsh new world--through whatever means necessary.",publishing/fiction,1500,USD,20,Tuesday,July,2200,82,1,0,successful
1917,the awakened | book 7,the long-awaited seventh installment of jason tesar's amazon bestselling sci-fi / fantasy series.,publishing/fiction,9500,USD,30,Thursday,July,10336,166,1,0,successful
1918,sherlock holmes - tales from the strangers room 3,twenty-six new sherlock holmes stories from a dozen of the world's leading holmes writers - the third volume for 'the stranger's room'.,publishing/fiction,500,GBP,23,Wednesday,July,940,46,1,0,successful
1919,"don't just kickstart a novel, kickstart a trilogy!","shadows in drab and green, part i:  white dove.  a novel of love and war, of legacy and fate, of parallel and colliding worlds.",publishing/fiction,5000,USD,30,Saturday,July,5000,53,1,0,successful
1920,kitysquish - the big footed kitty plush (fully funded!),the adorable big footed kitty plush & enamel pin!,design/toys,3500,USD,21,Monday,February,4905,106,1,0,successful
1921,bow + star chain pins [all designs unlocked],"transform those collars with these decorative senshi chain enamels! 10 new designs, starting with usagi and inner planets!",design/product design,600,CAD,44,Monday,February,3498,69,1,0,successful
1922,the world’s most powerful fidget toy:comma,providing the world with the most awesome all-in-one multi functional fidget spinner! carry one and done.,design/product design,10000,HKD,30,Monday,February,436450,1065,1,0,successful
1923,the torchone helmet | all riders | all seasons,"all seasons, all weathers and for everyone. large removable 360°, 24/7/365 lighting displays. be seen in a new light.",design/product design,10000,GBP,27,Monday,February,11454,131,1,0,successful
1924,liyue`s girls and boys,genshin impact pin collection,design/graphic design,170,EUR,30,Monday,February,276,13,1,0,successful
1925,🌸 secret lashes 🌸 the 🍏 of ilashes,✨ new easy diy lash system packaged in sustainable custom engraved bamboo heart-shaped gift boxes 💝 valentine's day is every day 💕,design/product design,1111,USD,13,Monday,February,5649,23,1,0,successful
1926,cut & clear: 🅼🅴🆂🆂-🅵🆁🅴🅴 hobby board,make100: board + flex edge = cage-in the mess: getaway to your own creating space while being mindful of others...anywhere,design/product design,1250,USD,31,Monday,February,2529,50,1,0,successful
1927,manual hair trimmer - monster 2.0 (2in1),"manmower™ heirloom grooming tools - with two trimming lengths, and a quick spring-driven handle. #sustainable #beard #razor #edc",design/product design,999,GBP,20,Monday,February,1491,17,1,0,successful
1928,fear of the deep - series 2!,designer mini toys from the depths of the abyss,design/toys,800,GBP,31,Sunday,January,2580,58,1,0,successful
1929,affirmation sprites enamel pin set,"carry around your own little friend, with this set of mental affirmation sprites enamel pins!",design/product design,350,GBP,27,Sunday,January,771,46,1,0,successful
1930,puma the anti-poaching dog,"a stuffed animal version of puma, the anti-poaching dog who protects wildlife in southern africa",design/toys,3500,USD,59,Sunday,January,3876,58,1,0,successful
1931,cager-lock a motorcycle lock that truly grips throttle&brake,"cager-lock the only true motorcycle griplock that firmly locks the throttle, brake and helmet too. patented, lightweight and compact!",design,5500,USD,44,Sunday,January,5701,140,1,0,successful
1932,"bumperbar: the compact, portable bar system","bumperbar is a compact, portable, professional-grade bar system that is stable on any flat surface.",food/drinks,15000,USD,21,Tuesday,August,16101,116,1,0,successful
1933,the coffee caravan by your story coffee,"help us give our coffee cart wheels, support local & direct trade & job creation, and become a coffee caravan club member!",food,12000,CAD,31,Monday,August,12150,43,1,0,successful
1934,hummii: healthy + yummii mini-muffins,"help hummii create a chickpea-powered snack universe
(vegan, gf, allergen-free, zero added sugars, flavorfull & fun)",food/vegan,15000,USD,45,Monday,August,15070,168,1,1,successful
1935,bernie's basics fearless teas,taking our tea blends to the next level,food/small batch,5674,USD,22,Sunday,August,6270,35,1,0,successful
1936,don horné hot sauce,treat your mouth with bold hot sauces that have a variety of heat and flavors for every meal,food,20000,USD,45,Saturday,August,20064,108,1,0,successful
1937,everyday sadya,"how to cook sadya, kerala's vegetarian feast, with recipes from thattu chicago",food/cookbooks,8000,USD,30,Saturday,August,9424,210,1,1,successful
1938,bagelfeld's got a building,"we found a location in central phoenix, help us get up and rolling!!!",food,27000,USD,34,Friday,August,28454,202,1,0,successful
1939,"gold vibe kombuchary - taproom, events, arts","gold vibe kombuchary is a family friendly space for brewing kombucha and cultivating community through beverages, arts, music and dance",food/events,30000,USD,60,Thursday,August,32129,127,1,1,successful
1940,mystic's mallows,"mystic's mallows are healthy, delicious and out of this world.",food/small batch,5000,USD,60,Wednesday,August,11832,341,1,0,successful
1941,bite: mini donut business,we're raising money to have custom delivery boxes designed and printed so we can ship mini donuts to the masses.,food,50000,USD,45,Wednesday,August,50333,209,1,1,successful
1942,hive holistics shop opening,help your beeloved hive holistics open their brick + mortar shop!,food/farmer's markets,8000,USD,22,Tuesday,August,8492,56,1,0,successful
1943,coffee advent calendar | tea advent calendar | cocoa advent,"all our advents, one campaign! 24 fresh supreme coffees with brew guide, beans or ground | fine tea & real cocoa advent calendars",food/drinks,10000,GBP,40,Tuesday,August,37945,497,1,0,successful
1944,magazine caribou,caribou est un magazine sur la culture culinaire québécoise en pleine affirmation de son identité.,journalism/print,10000,CAD,30,Friday,June,11067,206,1,1,successful
1945,in print magazine,"in print is a magazine about books and people who love them. looking through the lens of novels, we explore politics, art, and more...",journalism,200,GBP,7,Friday,June,212,12,1,0,successful
1946,the main nerve- a sober journey to redeem the american dream,a modern day gonzo journalism adventure chronicling one man's efforts to start a technology company in downtown las vegas.,journalism/web,750,USD,22,Thursday,June,760,13,1,0,successful
1947,deca,we write for magazines. now we’d like to write for you.,journalism,15000,USD,30,Thursday,June,32627,584,1,1,successful
1948,iran at the world cup,"i will live-tweet everything about iran's national team at the world cup in brazil; during their matches, trainings, and rest.",journalism,3000,USD,34,Wednesday,June,4171,43,1,1,successful
1949,drone on the farm: an aerial exposé,"what are factory farms hiding with ""ag-gag"" laws? i'll combine drone photography with investigative reporting to find out.",journalism,30000,USD,30,Monday,June,75064,1312,1,1,successful
1950,pedal-powered news,using bikes to bring a local investigative newspaper to readers all over san francisco. super efficient. shamelessly retro.,journalism,10000,USD,27,Wednesday,June,21328,1016,1,0,successful
1951,surviving trauma - trauma documentary,"a documentary film about psychological trauma, its causes, crippling effects and pathways to understanding and hope. #ptsd",journalism/video,25000,USD,40,Monday,June,28750,262,1,0,successful
1952,a book-shaped magazine by and for the new everyone.,hrdcvr is a hardcover culture magazine from danyel smith & elliott wilson. it's created by diverse teams for a diverse world.,journalism,30000,USD,35,Thursday,May,67230,516,1,1,successful
1953,"10,000 miles, 63 world cup matches, 1 soccer travelogue","my mission: drive 10,000 miles, watch 63 world cup matches (in a different city each day), meet soccer fans, tell their stories.",journalism/print,2014,USD,17,Tuesday,May,2134,63,1,0,successful
1954,stand & deliver,"comedy. and journalism. and design. combining our passions in a beautifully written, illustrated and designed magazine about stand-up.",journalism/print,2500,GBP,42,Friday,May,2582,144,1,1,successful
1955,ernest journal,"ernest journal is a companion for the curious and adventurous who love eccentric histories, slow adventure and timeless style",journalism,5000,GBP,28,Friday,May,6561,226,1,1,successful
1956,don't stand so close to me (canceled),i am a louisiana author/playwright who is looking to travel with my previous play don't stand so close to me. based on my second novel.,theater/plays,3000,USD,60,Thursday,December,0,0,0,0,failed
1957,sponsor yer productions’ live theatre season! :-( :-) ! (canceled),"yer productions produces live experimental theatre with the community of poughkeepsie, ny and the hudson valley area!",theater/plays,3500,USD,60,Wednesday,October,0,0,0,0,failed
1958,bring zora! let the people sing! to new york city (canceled),help bring zora neale hurston bioplay to new york city spring 2018.,theater/plays,6500,USD,45,Friday,October,0,0,0,0,failed
1959,what shall we do with the cello? theatre tour (canceled),atelier theatre studio aims to tour award-winning what shall we do with the cello? by great romanian writer matei visniec.,theater/plays,2200,GBP,45,Friday,October,380,5,0,0,failed
1960,días felices de samuel beckett (canceled),"en un mundo dónde pareciera una obligación ser feliz, ¿te has puesto a pensar que estarías dispuesto a hacer para lograrlo?",theater/plays,70000,MXN,50,Tuesday,April,7500,4,0,0,failed
1961,betrayal by poetry (canceled),betrayal by poetry is a one-hour original stage play which is in need of additional funding for audio and production cost.,theater/plays,1000,USD,29,Friday,April,0,0,0,0,failed
1962,"marcus rashad's ""the domino effect stage play"" (canceled)",the de sheds light on the reality of what happens in college. marcus rashad created this play to help prepare future/current students,theater/plays,1250,USD,39,Thursday,March,10,1,0,0,failed
1963,pirate captain pappa bingo magical fantasies (canceled),"this is a theatre play consisting comprehensive elements of visual arts.magic,bubbles,puppetry,quick change,dance,theatre play and more",theater/plays,100000,SGD,37,Thursday,November,100,1,0,0,failed
1964,theatre in the heights (canceled),"we aim to bring creative, innovative, exciting, educational and fun community theater (with a professional attitude) to a new location.",theater/plays,40000,USD,30,Friday,November,375,5,0,0,failed
1965,playing commedia with barry grantham -the dvd (canceled),a barry grantham masterclass and tutorial in commedia filmed at sands films and delivered as a companion dvd to his books.,theater/plays,9500,GBP,30,Thursday,November,2059,20,0,0,failed
1966,the curse of the babywoman @ fringenyc (canceled),the curse of the babywoman is real — and it is at fringenyc this august.,theater/plays,3500,USD,9,Wednesday,August,0,0,0,0,failed
1967,the young pretenders at the national theatre (canceled),completely overwhelmed to announce the young pretenders transfer to the dorfman theatre on saturday 2nd july.please help us get there!,theater/plays,1500,GBP,23,Friday,May,0,0,0,0,failed
1968,alphapatient: personal ownership of medical records,improving the level and quality of health care a patient receives,technology/software,200000,EUR,30,Tuesday,November,1,1,0,0,failed
1969,help up: web chat platform to promote mental well-being,an anonymous non-emergency peer-support web chat platform to help people who need someone to talk to.,technology/software,1050,USD,30,Tuesday,November,9,4,0,0,failed
1970,"memoresa - du bestimmst, was von dir bleibt","wir bauen eine app, die dir hilft, den überblick über deine verträge und abo's zu bewahren und vorsorglich für dein ableben zu regeln.",technology/software,15000,EUR,30,Friday,November,2735,12,0,0,failed
1971,siisti,siisti - software to automate data cleaning for data scientists,technology/software,20000,GBP,30,Thursday,October,1236,27,0,0,failed
1972,maelstream.com: awesome overlays that focus on your audience,"maelstream allows streamers to amaze and engage their audience using interactive, fun and beautiful overlays for their live streams.",technology/software,5000,AUD,30,Wednesday,October,776,30,0,0,failed
1973,whspr,exclusive social network for real estate professionals based on their specialty & location,technology/software,60000,USD,30,Tuesday,October,363,5,0,0,failed
1974,a solution to solve many of the worlds growth problems,landmentor: a 'system' approach to sustainable town development blending technology with market proven city planning innovations,technology/software,150000,USD,30,Friday,October,1002,3,0,0,failed
1975,portal software x,automated desktop solution,technology/software,25000,USD,30,Friday,October,2,2,0,0,failed
1976,loopaware's live dashboard,visualize your data with real-time rendered scenery and dynamic web widgets.,technology/software,50000,SEK,60,Friday,October,508,3,0,0,failed
1977,campfire live - come tell us your stories,further developing a website/app that allows things in the outdoors to be live streamed.,technology/software,196100,USD,30,Thursday,October,1,1,0,0,failed
1978,celebrations of you / uniqueness profile for teens,"50% of teens are disengaged, let´s change that! 
we help kids learn about themselves and suggest experiences that ignite enthusiasm.",technology/software,95000,MXN,10,Wednesday,October,3168,3,0,0,failed
1979,certified blockchain management course,we offer a certified blockchain management course a better entry into the business world of blockchain.,technology/software,1200,EUR,30,Wednesday,October,2,2,0,0,failed
1980,unwoman on wax cylinder,"get the classic tune ""come take a trip on my airship"" or a custom unwoman song on a historic and absurdly obsolete recording medium!",music/pop,1200,USD,24,Monday,October,1635,16,1,1,successful
1981,lovestarrs - 2 eps + debut album,we would like to release 2 eps and then our debut album! we want to own the master recordings and license them to our label defdisco.,music/pop,20000,GBP,30,Monday,October,21024,205,1,1,successful
1982,pre-order new rival summers full length album #rslp3,"drove to california to record our best album of songs filled with hope. come along with us, and let's write this new chapter together.",music/pop,10000,USD,31,Saturday,October,10185,158,1,0,successful
1983,the radical magic of pleasure and pop,"a soulful, playful, hedonistic pop record for smart, ferocious, muffin-hearted libertines.",music/pop,22000,USD,32,Tuesday,October,37727,596,1,1,successful
1984,mark preston and the abilene/cooper high school orchestras,support the abilene/cooper high school orchestras and the dyess we care team by donating.  $10.00 from 300 people will get us there!,music/pop,2000,USD,29,Saturday,October,2001,7,1,0,successful
1985,gg's ep,together we're making a folk-inspired pop album. shake your good thaang and be moved.,music/pop,1600,AUD,21,Thursday,October,3623,78,1,0,successful
1986,säg vad som känns och varför det känns,"vi måste prata om det och säga det rakt ut,
den psykiska ohälsans tabu måste få ett slut.",music/pop,40000,SEK,60,Wednesday,September,40800,90,1,0,successful
1987,the present tense by courier,my friends didn't know that i wrote songs about their life stories. help me turn it into a record.,music/pop,6000,USD,30,Wednesday,September,6570,81,1,0,successful
1988,"vo5 album dance originality, videos & 10th anniversary gala",disco big band v05 is putting out an album of 10 original tracks & filming 10 videos and throwing a big 10th anniversary dance party!,music/pop,10000,USD,32,Sunday,September,10305,145,1,0,successful
1989,stoneface honey cd release campaign,stoneface honey will finally release our latest work - the most collaborative and upbeat album to date - by the end of this year.,music/pop,2300,USD,14,Saturday,September,2327,18,1,0,successful
1990,ny skön skiva av per han i grön marmorerad vinyl,förhandsbeställ denna limiterade vinylutgåva och boka mitt  sjumanna/kvinna-band till en live-spelning nära dig ...provlyssna här!,music/pop,42000,SEK,27,Friday,September,46884,109,1,0,successful
1991,michael weferling's ep/music video kickstarter,"singer/songwriter, michael weferling is going to be kickstarted to make a record unlike anything you have heard before!",music/pop,5500,USD,30,Wednesday,September,6252,126,1,0,successful
1992,camera for 5,"im trying to raise $3,000 so that my film crew and i can make better films on our youtube channel, bropane.",film & video/comedy,3000,USD,60,Monday,September,0,0,0,0,failed
1993,take 3 - a short comedic film,"take 3 is a short comedic film that will entertain, inspire, and educate young filmmakers to make their own movies.",film & video/comedy,5000,USD,30,Saturday,September,846,16,0,0,failed
1994,the real steal - comedy series,the real steal is a comedic series about a young kleptomaniac who realizes she can use her abilities for good through her misadventures,film & video/comedy,30000,USD,45,Friday,September,11520,69,0,0,failed
1995,film comique : un camping car - mon rêve,"film comique: la trentaine, aurel gagne un camping car, son rêve de quitter sa campagne pour partir sur la cote d'azur devient réel.",film & video/comedy,50000,EUR,60,Friday,September,0,0,0,0,failed
1996,the brony analyst,this is for an in depth analysis of the brony fandom from youtubers to musicians. episodes and music videos will mostly be animated.,film & video/comedy,7000,USD,57,Thursday,September,25,1,0,0,failed
1997,l^2 (l squared),a film on two female spies. they're captured by a villain and must try and escape. will time be on their side or is it the end for l2?,film & video/comedy,200,AUD,20,Thursday,September,0,0,0,0,failed
1998,pulp it up (short screenplay),help me get my short comedy screenplay discovered.,film & video/comedy,500,EUR,30,Tuesday,September,0,0,0,0,failed
1999,caribbean comedy & dance club,"we trying to bring out caribbean talents around the world where people can tell there jokes,dance and meet other caribbean cultures.",film & video/comedy,500000,USD,60,Tuesday,September,0,0,0,0,failed
